Year,RK,ID,NAME,TEAM,SALARY,POS,GMS,PASS_YDS,PASS_TD,PASS_INT,RUSH_YDS,RUSH_TD,RUSH_REC,REC_YDS,REC_TD,DEF_SCK,DEF_INT,DEF_FF,DEF_FR,FPTS_G,FPTS
2018,224,14141,Cole Beasley,DAL,3250000.00,WR,2,0,0,0,0,0,4,43,0,0,0,0,0,2.2,4.3
2016,200,14141,Cole Beasley,DAL,2356000.00,WR,1,0,0,0,0,0,4,45,0,0,0,0,0,4.5,4.5
2014,113,14141,Cole Beasley,DAL,570000.00,WR,2,0,0,0,0,0,7,101,0,0,0,0,0,5,10.1
2020,207,21120,Cole Holcomb,WAS,675000.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2021,537,21772,Cole Kmet,CHI,3915430.00,TE,17,0,0,0,0,0,60,612,0,0,0,0,0,3.6,61.2
2020,367,21772,Cole Kmet,CHI,3915430.00,TE,1,0,0,0,0,0,3,16,0,0,0,0,0,1.6,1.6
2020,434,19216,Cole Luke,WAS,277942.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,284,9363,Colin Cole,CAR,1121875.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.5
2017,357,19116,Colin Holba,JAX,191471.00,LS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,357,13442,Colin Jones,CAR,1225000.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,13442,Colin Jones,CAR,770000.00,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,130,13442,Colin Jones,CAR,945000.00,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9
2017,296,12491,Colt Anderson,BUF,900000.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
2014,360,12491,Colt Anderson,IND,795000.00,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,748,11047,Colt McCoy,ARI,1212500.00,QB,8,740,3,1,37,0,0,0,0,0,0,0,0,5.2,41.3
2014,165,10092,Connor Barth,DEN,167647.00,K,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2017,210,8565,Connor Barwin,LAR,3500000.00,OLB,1,0,0,0,0,0,0,0,0,0.5,0,0,0,5,5
2016,210,17932,Connor Cook,LV,1069890.00,QB,1,161,1,3,0,0,0,0,0,0,0,0,0,4.4,4.44
2015,356,15630,Cooper Helfet,SEA,625239.00,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,360,15630,Cooper Helfet,SEA,420000.00,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,13,18882,Cooper Kupp,LAR,13000000.00,WR,17,0,15,0,18,0,145,1947,16,0,0,0,0,17.3,294.5
2020,174,18882,Cooper Kupp,LAR,7777571.00,WR,1,0,0,0,0,0,4,78,0,0,0,0,0,7.8,7.8
2017,103,18882,Cooper Kupp,LAR,1419760.00,WR,1,0,0,0,0,0,8,69,1,0,0,0,0,12.9,12.9
2021,45,15150,Cordarrelle Patterson,ATL,3000000.00,RB,16,0,0,0,618,6,52,548,5,0,0,0,0,11.4,182.6
2020,428,15150,Cordarrelle Patterson,CHI,4789332.00,RB,1,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0.2
2018,225,15150,Cordarrelle Patterson,NE,3250000.00,RB,3,0,0,0,10,0,4,32,0,0,0,0,0,1.4,4.2
2015,356,15150,Cordarrelle Patterson,MIN,1061459.00,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,21,16553,Corey Brown,CAR,718371.00,WR,3,0,0,0,0,0,10,215,1,0,0,0,0,9.2,27.5
2014,178,16553,Corey Brown,CAR,435000.00,WR,2,0,0,0,0,0,5,61,0,0,0,0,0,3,6.1
2017,35,19548,Corey Clement,PHI,475000.00,RB,3,0,0,0,33,0,10,139,1,0,0,0,0,7.7,23.2
2021,453,18879,Corey Davis,NYJ,14000000.00,WR,9,0,0,0,0,0,34,492,4,0,0,0,0,7.9,71.2
2020,434,18879,Corey Davis,TEN,4017921.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,88,18879,Corey Davis,TEN,2773614.00,WR,3,0,0,0,0,0,6,68,1,0,0,0,0,4.3,12.8
2017,41,18879,Corey Davis,TEN,17073864.00,WR,2,0,0,0,0,0,9,98,2,0,0,0,0,10.9,21.8
2014,283,15123,Corey Fuller,DET,571967.00,WR,1,0,0,0,0,0,2,26,0,0,0,0,0,2.6,2.6
2018,168,6853,Corey Graham,PHI,1677500.00,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7
2017,56,6853,Corey Graham,PHI,1775000.00,FS,3,0,0,0,0,0,0,0,0,0,1,0,0,5.8,17.5
2017,191,17197,Corey Grant,JAX,615000.00,RB,3,0,0,0,5,0,3,59,0,0,0,0,0,2.1,6.4
2019,371,13091,Corey Liuget,BUF,495310.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,311,17165,Corey Moore,IND,630000.00,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
2016,97,17165,Corey Moore,HOU,706000.00,FS,2,0,0,0,0,0,0,0,0,0,1,0,0,6.2,12.5
2015,356,17165,Corey Moore,HOU,25588.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,307,16280,Corey Nelson,DEN,510000.00,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1
2014,360,16280,Corey Nelson,DEN,468600.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,976,11437,Corey Peters,ARI,1212500.00,DT,14,0,0,0,0,0,0,0,0,0,0,0,1,1.7,24
2021,1373,19038,Corn Elder,WAS,######,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,1.2,6
2015,74,1722,Cortland Finnegan,CAR,255882.00,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,5.2,15.5
2016,254,18111,Cory James,LV,582478.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
2021,333,18559,Cory Littleton,LV,11750000.00,ILB,17,0,0,0,0,0,0,0,0,0.5,0,0,1,5.1,87.05
2018,14,18559,Cory Littleton,LAR,1001379.00,ILB,3,0,0,0,0,0,0,0,0,0,1,0,0,10.8,32.5
2017,312,18559,Cory Littleton,LAR,540000.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,43,11722,Cory Redding,IND,3500000.00,DE,3,0,0,0,0,0,0,0,0,2,0,0,0,6.8,20.4
2016,106,13949,Coty Sensabaugh,NYG,536470.00,CB,1,0,0,0,0,0,0,0,0,1,0,0,0,11.6,11.6
2021,303,19800,Courtland Sutton,DEN,8183000.00,WR,17,16,0,0,0,0,58,776,2,0,0,0,0,5.4,92.24
2017,278,13858,Courtney Upshaw,ATL,1131250.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2016,161,13858,Courtney Upshaw,ATL,1381250.00,OLB,3,0,0,0,0,0,0,0,0,1,0,0,0,2.3,6.8
2014,151,13858,Courtney Upshaw,BAL,871518.00,OLB,2,0,0,0,0,0,0,0,0,1,0,0,0,4.1,8.2
2019,322,20584,Craig James,PHI,469411.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,434,14711,Craig Robertson,NO,1750000.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,217,14711,Craig Robertson,NO,2350000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2018,366,14711,Craig Robertson,NO,1600000.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,137,14711,Craig Robertson,NO,1400000.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2016,296,12263,Crezdon Butler,DET,44705.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2019,371,21126,Cullen Gillaspia,HOU,598160.00,FB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1448,18928,Curtis Samuel,WAS,13375000.00,WR,5,0,0,0,11,0,6,27,0,0,0,0,0,0.8,3.8
2018,366,17990,Cyrus Jones,BAL,574588.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,349,16932,D.J. Alexander,PHI,705000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2016,342,16932,D.J. Alexander,KC,534000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,16932,D.J. Alexander,KC,601254.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1702,15067,D.J. Hayden,WAS,6014831.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,431,19124,D.J. Jones,SF,3455870.00,DT,17,0,0,0,0,0,0,0,0,2,0,2,0,4.4,74
2020,342,19953,D.J. Reed,SEA,582355.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2019,361,19953,D.J. Reed,SF,570000.00,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
2020,434,14989,D.J. Swearinger,NO,1100000.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,14989,D.J. Swearinger,ARI,191561.00,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,8,18055,Dak Prescott,DAL,75000000.00,QB,16,4449,37,10,146,1,0,0,0,0,0,0,0,20,320.56
2018,3,18055,Dak Prescott,DAL,630000.00,QB,2,492,2,1,32,2,0,0,0,0,0,0,0,21.4,42.88
2016,29,18055,Dak Prescott,DAL,1176937.00,QB,1,302,3,1,13,0,0,0,0,0,0,0,0,27.4,27.38
2021,211,19863,Dallas Goedert,PHI,10951635.00,TE,15,0,0,0,0,0,56,830,4,0,0,0,0,7.3,109
2019,160,19863,Dallas Goedert,PHI,735649.00,TE,1,0,0,0,0,0,7,73,0,0,0,0,0,7.3,7.3
2018,147,19863,Dallas Goedert,PHI,2650379.00,TE,2,0,0,0,0,0,2,20,1,0,0,0,0,4,8
2021,882,20642,Dallin Leavitt,LV,######,SS,16,0,0,0,6,0,0,0,0,0,0,0,1,2,31.6
2021,135,19920,Dalton Schultz,DAL,2183000.00,TE,17,0,0,0,0,0,78,808,8,0,0,0,0,7.7,130.8
2018,277,19920,Dalton Schultz,DAL,932359.00,TE,2,0,0,0,0,0,1,20,0,0,0,0,0,1,2
2021,54,18872,Dalvin Cook,MIN,1982343.00,RB,13,0,0,0,1159,6,34,224,0,0,0,0,0,13.3,172.3
2019,22,18872,Dalvin Cook,MIN,1042576.00,RB,2,0,0,0,112,2,9,44,0,0,0,0,0,13.8,27.6
2021,664,18938,Dalvin Tomlinson,MIN,16000000.00,NT,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3,48.1
2020,434,16791,Damarious Randall,SEA,588823.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,57,16791,Damarious Randall,GB,794806.00,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,5.8,17.5
2015,87,16791,Damarious Randall,GB,4542582.00,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,7,14
2021,700,16031,Damien Williams,CHI,1500000.00,RB,12,0,0,0,164,2,16,103,1,0,0,0,0,3.7,44.7
2019,2,16031,Damien Williams,KC,1200000.00,RB,3,0,0,0,196,4,11,94,2,0,0,0,0,21.7,65
2018,2,16031,Damien Williams,KC,2740000.00,RB,2,0,0,0,159,2,10,91,2,0,0,0,0,24.5,49
2016,150,16031,Damien Williams,MIA,600000.00,RB,1,0,0,0,14,0,1,4,1,0,0,0,0,7.8,7.8
2021,204,16888,Damien Wilson,JAX,1964705.00,LB,17,0,0,0,0,0,0,0,0,3,1,1,0,6.6,112.3
2020,104,16888,Damien Wilson,KC,4573687.00,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.5,13.5
2019,57,16888,Damien Wilson,KC,2750000.00,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.7,17
2018,311,16888,Damien Wilson,DAL,705000.00,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
2016,296,16888,Damien Wilson,DAL,525000.00,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,782,17141,Damiere Byrd,CHI,1127500.00,WR,17,0,0,0,0,0,26,329,1,0,0,0,0,2.3,38.9
2018,267,14851,Damion Square,LAC,2000000.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.5
2021,1432,22045,Damon Arnette,LV,7933533.00,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2020,408,13816,Damon Harrison,GB,62980.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
2016,200,13816,Damon Harrison,NYG,13000000.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5
2021,551,19034,Damontae Kazee,DAL,1127500.00,SS,17,0,0,0,0,0,0,0,0,0,2,2,0,3.5,59.5
2017,194,19034,Damontae Kazee,ATL,753922.00,SS,2,0,0,0,0,0,0,0,0,0,0,1,0,3,6
2020,434,15092,Damontre Moore,SEA,588819.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,754,19659,Dan Arnold,JAX,######,TE,11,0,0,0,0,0,35,408,0,0,0,0,0,3.7,40.8
2018,366,19659,Dan Arnold,NO,480000.00,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,93,13109,Dan Bailey,MIN,2000000.00,K,2,0,0,0,0,0,0,0,0,0,0,0,0,6,12
2016,73,13109,Dan Bailey,DAL,2500000.00,K,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15
2014,99,13109,Dan Bailey,DAL,4900000.00,K,2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,11
2014,7,14788,Dan Herron,IND,570000.00,RB,3,0,0,0,170,2,20,128,0,0,0,0,0,13.3,39.8
2016,254,11572,Dan Williams,LV,7500000.00,NT,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
2014,221,11572,Dan Williams,ARI,1040000.00,NT,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5
2021,101,21684,D'Andre Swift,DET,4509705.00,RB,13,0,0,0,617,5,62,452,2,0,0,0,0,11.3,146.9
2019,322,20001,Dane Cruikshank,TEN,570000.00,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1
2021,1511,21463,D'Angelo Ross,NE,######,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.5
2018,366,17219,Daniel Brown,CHI,912500.00,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,65,19989,Daniel Carlson,LV,6699556.00,K,17,0,0,0,0,0,0,0,0,0,0,0,0,9.5,162
2021,1901,20797,Daniel Helm,LV,87352.00,TE,9,0,0,0,0,0,1,-1,0,0,0,0,0,0,-0.1
2021,63,20841,Daniel Jones,NYG,3003096.00,QB,11,2428,10,7,298,2,1,16,0,0,0,0,0,15.1,166.52
2018,366,19508,Daniel Ross,DAL,555000.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,430,16303,Daniel Sorensen,KC,2462500.00,FS,17,0,0,0,0,0,0,0,0,1,2,0,0,4.4,74.4
2020,53,16303,Daniel Sorensen,KC,3860425.00,FS,3,0,0,0,0,0,0,0,0,0,0,1,0,6.7,20
2019,29,16303,Daniel Sorensen,KC,3750000.00,FS,3,0,0,0,0,0,0,0,0,0,0,1,0,8,24
2018,50,16303,Daniel Sorensen,KC,4243750.00,FS,2,0,0,0,0,0,0,0,0,0,1,0,0,9.2,18.5
2017,264,16303,Daniel Sorensen,KC,4700000.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
2016,282,16303,Daniel Sorensen,KC,600000.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
2015,340,16303,Daniel Sorensen,KC,510000.00,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
2021,524,16849,Danielle Hunter,MIN,13044110.00,OLB,7,0,0,0,0,0,0,0,0,6,0,0,0,8.9,62.5
2019,24,16849,Danielle Hunter,MIN,10500000.00,OLB,2,0,0,0,0,0,0,0,0,2.5,0,1,0,13.3,26.65
2017,90,16849,Danielle Hunter,MIN,636000.00,OLB,2,0,0,0,0,0,0,0,0,1,0,0,0,7,14.1
2015,307,16849,Danielle Hunter,MIN,1062223.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,278,9793,Dannell Ellerbe,PHI,370588.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2014,360,12721,Danny Aiken,NE,645000.00,LS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,699,9906,Danny Amendola,HOU,1747058.00,WR,8,0,0,0,0,0,24,248,3,0,0,0,0,5.6,44.8
2017,5,9906,Danny Amendola,NE,1681250.00,WR,3,20,0,0,3,0,26,348,2,0,0,0,0,16,47.9
2016,54,9906,Danny Amendola,NE,1555100.00,WR,3,0,0,0,15,0,10,90,1,0,0,0,0,6.2,18.5
2015,197,9906,Danny Amendola,NE,2337500.00,WR,2,0,0,0,0,0,7,57,0,0,0,0,0,2.8,5.7
2014,15,9906,Danny Amendola,NE,3500000.00,WR,3,0,0,0,-2,0,11,137,3,0,0,0,0,10.5,31.5
2021,992,20395,Danny Johnson,WAS,######,CB,12,0,0,0,0,0,0,0,0,0,0,1,0,1.9,23
2020,434,20395,Danny Johnson,WAS,750000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,965,16773,Danny Shelton,NYG,1127500.00,DT,13,0,0,0,0,0,0,0,0,0.5,0,0,0,1.9,24.55
2019,183,16773,Danny Shelton,NE,1030000.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2018,248,16773,Danny Shelton,NE,2030954.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3
2021,1146,14057,Danny Trevathan,CHI,6913235.00,ILB,5,0,0,0,0,0,0,0,0,0,0,0,0,2.9,14.5
2020,132,14057,Danny Trevathan,CHI,7497180.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.5
2018,168,14057,Danny Trevathan,CHI,5900000.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2015,29,14057,Danny Trevathan,DEN,1542000.00,ILB,3,0,0,0,0,0,0,0,0,0,0,0,1,8,24
2017,174,12741,Da'Norris Searcy,TEN,3400000.00,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7
2021,509,16764,Dante Fowler Jr.,ATL,6000000.00,DE,14,0,0,0,0,0,0,0,0,4.5,0,3,0,4.6,64.9
2018,33,16764,Dante Fowler Jr.,LAR,1926114.00,DE,3,0,0,0,0,0,0,0,0,1.5,0,0,0,7,20.85
2017,78,16764,Dante Fowler Jr.,JAX,2570478.00,DE,3,0,0,0,0,0,0,0,0,2,0,0,0,5.1,15.4
2021,750,16171,DaQuan Jones,CAR,4050000.00,DT,17,0,0,0,0,0,0,0,0,1,0,1,0,2.4,41.2
2020,184,16171,DaQuan Jones,TEN,7000000.00,DT,1,0,0,0,0,0,0,0,0,1,0,0,0,7.3,7.3
2019,142,16171,DaQuan Jones,TEN,6000000.00,DT,3,0,0,0,0,0,0,0,0,0.5,0,0,0,2.8,8.5
2021,802,19626,Dare Ogunbowale,JAX,######,RB,17,0,0,0,137,1,13,114,1,0,0,0,0,2.2,37.1
2020,434,15206,Daren Bates,TEN,535294.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,322,15206,Daren Bates,TEN,2250000.00,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1
2017,278,15206,Daren Bates,TEN,1750000.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2016,296,15206,Daren Bates,LV,850000.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2015,40,11548,Darian Stewart,DEN,2500000.00,FS,3,0,0,0,0,0,0,0,0,1,1,1,0,7.1,21.3
2014,99,11548,Darian Stewart,BAL,1300000.00,FS,2,0,0,0,0,0,0,0,0,0,1,0,1,5.5,11
2021,390,20570,Darious Williams,LAR,4766000.00,DB,14,0,0,0,0,0,0,0,0,0,0,0,1,5.8,80.5
2020,70,20570,Darious Williams,LAR,1231948.00,DB,2,0,0,0,0,0,0,0,0,0,1,0,0,8.8,17.5
2014,121,9704,Darius Butler,IND,2500000.00,FS,3,0,0,0,0,0,0,0,0,0,0,1,0,3.2,9.5
2015,295,14497,Darius Fleming,NE,206470.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5
2014,263,14497,Darius Fleming,NE,495000.00,OLB,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3
2021,1618,21379,Darius Harris,KC,######,ILB,7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1
2019,371,17070,Darius Jennings,TEN,42352.00,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,296,18258,Darius Latham,LV,456911.00,NT,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,69,19852,Darius Leonard,IND,23384000.00,OLB,16,0,0,0,0,0,0,0,0,0,4,8,3,9.9,158.5
2020,125,19852,Darius Leonard,IND,1420487.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,11,11
2018,19,19852,Darius Leonard,IND,3831131.00,OLB,2,0,0,0,0,0,0,0,0,0,0,1,1,14.5,29
2021,1400,19968,Darius Phillips,CIN,######,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5
2018,227,16952,Darius Philon,LAC,705000.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2021,300,15127,Darius Slay,PHI,12500000.00,CB,16,0,0,0,0,0,0,0,0,0,3,0,2,5.8,93
2016,282,15127,Darius Slay,DET,15631250.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
2014,319,15127,Darius Slay,DET,761140.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,443,21107,Darnell Savage,GB,1632972.00,SS,17,0,0,0,0,0,0,0,0,0,2,0,0,4.3,72.5
2020,249,21107,Darnell Savage,GB,1263418.00,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,4.5
2019,92,21107,Darnell Savage,GB,7618772.00,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,12.5
2014,208,16107,Darqueze Dennard,CIN,4542835.00,CB,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
2021,90,20500,Darrel Williams,KC,1594118.00,RB,17,0,0,0,558,6,47,452,2,0,0,0,0,8.8,149
2020,37,20500,Darrel Williams,KC,909564.00,RB,3,0,0,0,135,1,7,35,0,0,0,0,0,7.7,23
2018,174,20500,Darrel Williams,KC,495000.00,RB,2,0,0,0,9,1,0,0,0,0,0,0,0,3.4,6.9
2015,356,11969,Darrel Young,WAS,1234398.00,FB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1702,19176,Darrell Daniels,ARI,1127500.00,TE,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,431,21882,Darrell Taylor,SEA,3089640.00,DE,16,0,0,0,0,0,0,0,0,6.5,0,1,0,4.6,74
2017,264,6304,Darrelle Revis,KC,352941.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
2014,94,6304,Darrelle Revis,NE,12000000.00,CB,3,0,0,0,0,0,0,0,0,1,1,0,0,4.1,12.2
2021,1428,15247,Darren Fells,TB,4110916.00,TE,9,0,0,0,0,0,4,43,0,0,0,0,0,0.5,4.3
2019,100,15247,Darren Fells,HOU,1500000.00,TE,2,0,0,0,0,0,7,59,1,0,0,0,0,6,11.9
2015,111,15247,Darren Fells,ARI,735993.00,TE,2,0,0,0,0,0,4,50,1,0,0,0,0,5.5,11
2014,178,15247,Darren Fells,ARI,420000.00,TE,1,0,0,0,0,0,1,1,1,0,0,0,0,6.1,6.1
2021,868,22829,Darren Hall,ATL,1464748.00,CB,14,0,0,0,0,0,0,0,0,1,0,0,0,2.3,32.7
2016,342,8066,Darren McFadden,DAL,1643750.00,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182,6198,Darren Sproles,PHI,1433000.00,RB,2,0,0,0,25,0,5,35,0,0,0,0,0,3,6
2021,404,16964,Darren Waller,LV,6370000.00,TE,11,0,0,0,0,0,55,665,2,0,0,0,0,7.1,78.5
2017,357,8771,Darrius Heyward-Bey,PIT,1200000.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,296,8771,Darrius Heyward-Bey,PIT,1400000.00,WR,3,0,0,0,0,0,1,10,0,0,0,0,0,0.3,1
2015,183,8771,Darrius Heyward-Bey,PIT,964583.00,WR,2,0,0,0,0,0,2,64,0,0,0,0,0,3.2,6.4
2014,341,8771,Darrius Heyward-Bey,PIT,795000.00,WR,1,0,0,0,0,0,1,6,0,0,0,0,0,0.6,0.6
2020,378,20839,Darryl Johnson,BUF,990433.00,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
2015,307,15373,Darryl Morris,HOU,585000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,1294,17006,Darryl Roberts,WAS,1595000.00,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,1.5,9
2014,139,11937,Darryl Tapp,DET,943906.00,DE,1,0,0,0,0,0,0,0,0,1,0,1,0,8.6,8.6
2020,431,21845,Darrynton Evans,TEN,1377659.00,RB,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1
2020,434,20964,Darwin Thompson,KC,791236.00,RB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,356,20964,Darwin Thompson,KC,622840.00,RB,3,0,0,0,7,0,0,0,0,0,0,0,1,0.2,0.7
2014,27,5353,Daryl Smith,BAL,5100000.00,OLB,2,0,0,0,0,0,0,0,0,0,1,2,0,12.2,24.5
2017,174,18007,Daryl Worley,CAR,580000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2015,356,16374,Dashaun Phillips,WAS,183532.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,201,5940,Dashon Goldson,WAS,4034624.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5
2016,223,15137,Datone Jones,GB,1457264.00,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.5
2015,252,15137,Datone Jones,GB,1075730.00,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3
2014,137,15137,Datone Jones,GB,786776.00,DE,2,0,0,0,0,0,0,0,0,0.5,0,0,1,4.4,8.7
2021,1702,19981,Daurice Fountain,KC,######,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,29,16470,Davante Adams,GB,12687500.00,WR,16,0,0,0,0,0,123,1553,11,0,0,0,0,13.8,221.3
2020,29,16470,Davante Adams,GB,12966419.00,WR,2,0,0,0,0,0,18,133,2,0,0,0,0,12.6,25.3
2019,9,16470,Davante Adams,GB,7125000.00,WR,2,0,0,0,0,0,17,298,2,0,0,0,0,20.9,41.8
2016,19,16470,Davante Adams,GB,777582.00,WR,3,0,0,0,0,0,16,217,2,0,0,0,0,11.2,33.7
2015,114,16470,Davante Adams,GB,718256.00,WR,1,0,0,0,0,0,4,48,1,0,0,0,0,10.8,10.8
2014,51,16470,Davante Adams,GB,1762671.00,WR,2,0,0,0,0,0,8,124,1,0,0,0,0,9.2,18.4
2016,282,15096,David Amerson,LV,4050000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
